sub,run,bdc-bdcp,bdc-bdrp,bdc-bmtl_dennis,bdc-mni_zfclus1_lifg,bdc-mni_zfclus1_lins,bdc-mni_zfclus2,bdc-mni_zfclus3,bdc-mni_zfclus4_brainstem_aan_dr,bdc-mni_zfclus4_brainstem_aan_ppn,bdc-mni_zfclus4_brainstem,bdc-mni_zfclus4_parahipp,bdc-mni_zfclus5,bdc-mni_zfclus6,bdcp-bdrp,bdcp-bmtl_dennis,bdcp-mni_zfclus1_lifg,bdcp-mni_zfclus1_lins,bdcp-mni_zfclus2,bdcp-mni_zfclus3,bdcp-mni_zfclus4_brainstem_aan_dr,bdcp-mni_zfclus4_brainstem_aan_ppn,bdcp-mni_zfclus4_brainstem,bdcp-mni_zfclus4_parahipp,bdcp-mni_zfclus5,bdcp-mni_zfclus6,bdrp-bmtl_dennis,bdrp-mni_zfclus1_lifg,bdrp-mni_zfclus1_lins,bdrp-mni_zfclus2,bdrp-mni_zfclus3,bdrp-mni_zfclus4_brainstem_aan_dr,bdrp-mni_zfclus4_brainstem_aan_ppn,bdrp-mni_zfclus4_brainstem,bdrp-mni_zfclus4_parahipp,bdrp-mni_zfclus5,bdrp-mni_zfclus6,bmtl_dennis-mni_zfclus1_lifg,bmtl_dennis-mni_zfclus1_lins,bmtl_dennis-mni_zfclus2,bmtl_dennis-mni_zfclus3,bmtl_dennis-mni_zfclus4_brainstem_aan_dr,bmtl_dennis-mni_zfclus4_brainstem_aan_ppn,bmtl_dennis-mni_zfclus4_brainstem,bmtl_dennis-mni_zfclus4_parahipp,bmtl_dennis-mni_zfclus5,bmtl_dennis-mni_zfclus6,mni_zfclus1_lifg-mni_zfclus1_lins,mni_zfclus1_lifg-mni_zfclus2,mni_zfclus1_lifg-mni_zfclus3,mni_zfclus1_lifg-mni_zfclus4_brainstem_aan_dr,mni_zfclus1_lifg-mni_zfclus4_brainstem_aan_ppn,mni_zfclus1_lifg-mni_zfclus4_brainstem,mni_zfclus1_lifg-mni_zfclus4_parahipp,mni_zfclus1_lifg-mni_zfclus5,mni_zfclus1_lifg-mni_zfclus6,mni_zfclus1_lins-mni_zfclus2,mni_zfclus1_lins-mni_zfclus3,mni_zfclus1_lins-mni_zfclus4_brainstem_aan_dr,mni_zfclus1_lins-mni_zfclus4_brainstem_aan_ppn,mni_zfclus1_lins-mni_zfclus4_brainstem,mni_zfclus1_lins-mni_zfclus4_parahipp,mni_zfclus1_lins-mni_zfclus5,mni_zfclus1_lins-mni_zfclus6,mni_zfclus2-mni_zfclus3,mni_zfclus2-mni_zfclus4_brainstem_aan_dr,mni_zfclus2-mni_zfclus4_brainstem_aan_ppn,mni_zfclus2-mni_zfclus4_brainstem,mni_zfclus2-mni_zfclus4_parahipp,mni_zfclus2-mni_zfclus5,mni_zfclus2-mni_zfclus6,mni_zfclus3-mni_zfclus4_brainstem_aan_dr,mni_zfclus3-mni_zfclus4_brainstem_aan_ppn,mni_zfclus3-mni_zfclus4_brainstem,mni_zfclus3-mni_zfclus4_parahipp,mni_zfclus3-mni_zfclus5,mni_zfclus3-mni_zfclus6,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_brainstem_aan_ppn,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_brainstem,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_parahipp,mni_zfclus4_brainstem_aan_dr-mni_zfclus5,mni_zfclus4_brainstem_aan_dr-mni_zfclus6,mni_zfclus4_brainstem_aan_ppn-mni_zfclus4_brainstem,mni_zfclus4_brainstem_aan_ppn-mni_zfclus4_parahipp,mni_zfclus4_brainstem_aan_ppn-mni_zfclus5,mni_zfclus4_brainstem_aan_ppn-mni_zfclus6,mni_zfclus4_brainstem-mni_zfclus4_parahipp,mni_zfclus4_brainstem-mni_zfclus5,mni_zfclus4_brainstem-mni_zfclus6,mni_zfclus4_parahipp-mni_zfclus5,mni_zfclus4_parahipp-mni_zfclus6,mni_zfclus5-mni_zfclus6
209,6,-0.032391,0.15561,0.16422,0.096692,-0.1561,-0.15921,0.01387,0.037623,0.13659,0.022307,-0.13141,0.074925,-0.037816,0.56413,-0.013314,-0.065262,0.048176,0.17158,0.21541,-0.21793,-0.038814,-0.067206,0.075063,-0.23825,-0.18637,0.12638,0.21858,0.21588,-0.14937,-0.024929,-0.37032,-0.11847,-0.38146,0.013765,-0.39709,-0.46838,0.039532,0.35743,-0.248,0.07753,-0.31042,-0.040279,-0.18709,-0.025806,0.24477,0.12374,0.21165,-0.070146,-0.2093,-0.1222,-0.028818,-0.074483,-0.10753,0.05206,-0.033601,-0.043458,-0.05439,-0.062356,0.012724,-0.090177,-0.097019,0.019125,-0.060569,0.59635,0.36768,-0.081014,0.27869,0.012587,0.22852,0.32055,-0.067502,0.026551,0.10563,0.087322,0.30379,0.33283,0.2428,0.74137,-0.15698,-0.022927,0.09303,0.96634,0.098957,-0.17132,-0.080857,0.20435,-0.066857,0.087616,-0.095836,-0.032458,1.2319
210,0,0.51141,0.92384,-0.025478,0.24348,0.43189,0.25009,0.27357,-0.20575,0.040697,-0.088802,-0.2313,0.019572,0.16054,0.97056,-0.019419,0.19174,0.34064,0.19616,-0.043578,-0.19869,-0.084247,-0.024624,-0.0016349,-0.27282,-0.10055,-0.13771,0.21215,0.5905,0.41455,0.33188,-0.10286,-0.036326,0.036664,-0.037246,-0.18126,-0.030405,-0.011886,0.16812,-0.11097,-0.1442,0.10504,0.29253,0.29841,0.33604,-0.00020212,-0.082689,0.19462,0.20147,-0.22047,0.26185,0.19812,0.15903,-0.10342,0.19028,0.45341,0.38649,0.33823,0.026395,0.21611,0.13658,0.023164,0.11566,0.078526,0.77583,-0.039209,0.2182,0.17951,-0.2942,0.61707,0.67629,-0.11491,0.081754,0.033246,-0.20045,0.3074,0.32107,0.66178,1.1454,0.075348,0.053442,0.13489,1.067,-0.049461,0.30194,0.31516,0.16583,0.11714,0.18965,-0.44201,-0.50258,1.1053
210,1,0.18509,0.66416,0.31443,-0.14866,-0.20142,0.024696,0.26419,0.30016,0.10371,0.25266,-0.19713,0.10343,0.1704,0.81904,-0.11334,0.20871,0.44523,0.021464,0.0052223,-0.22934,-0.29044,-0.083245,-0.16957,-0.16994,-0.010802,-0.016236,0.036492,0.18157,0.14263,0.21129,-0.057477,-0.084178,0.017656,-0.28479,0.06744,0.16041,-0.18242,-0.26087,0.15456,0.19451,-0.019506,-0.17213,-0.0067339,0.14647,0.19462,0.2713,0.48956,-0.27972,-0.56027,0.063444,-0.037871,0.03408,0.21239,-0.20795,-0.082534,-0.19292,-0.38956,0.008647,-0.098899,-0.024356,0.090515,-0.1417,-0.15226,1.1111,-0.078368,0.060519,0.041868,-0.28134,0.59261,0.40521,-0.098593,0.072865,0.026689,-0.26227,0.58943,0.38318,0.59801,1.1716,0.22387,0.026269,0.12209,0.99088,0.053779,0.080002,0.13383,0.13324,0.096464,0.11809,-0.067019,0.082369,0.84307
210,2,0.21295,0.62899,0.18775,0.098757,0.075482,0.27033,0.21094,0.45657,0.20004,0.34153,0.36417,-0.032579,0.26613,1.0473,0.26015,-0.19441,0.24895,0.15547,0.17754,0.1692,-0.055923,0.0063937,0.098387,-0.021572,0.103,0.20234,-0.0092412,0.11971,0.2025,0.20079,0.31474,0.089568,0.14226,0.16815,0.084879,0.30726,-0.12551,0.019219,0.36263,0.28471,0.17875,0.023001,0.12604,0.58631,-0.010463,0.28673,0.13259,0.18413,-0.088555,0.029913,0.11382,0.14497,-0.27867,0.5391,0.34409,-0.041216,-0.010401,0.011075,-0.091679,0.037229,-0.1153,-0.25991,-0.25633,0.70942,0.51763,-0.111,0.17832,0.19732,0.33458,0.85276,0.29742,-0.17223,0.033727,0.15988,0.025463,0.36643,0.48955,1.1523,0.20472,-0.038102,0.37894,0.95944,0.025476,0.10505,0.16952,0.13489,-0.033469,0.14043,-0.27053,0.070606,0.74985
210,4,-0.025049,-0.014021,0.025232,0.24319,-0.26919,0.17979,0.20677,0.073869,-0.10062,0.085462,0.12603,0.27492,0.31722,0.80014,-0.013555,-0.077225,-0.06366,-0.003709,0.18453,0.14343,0.17086,0.078309,-0.041227,-0.063646,-0.082518,0.033755,-0.048658,-0.057556,0.093281,0.15576,0.314,0.17569,0.26897,-0.044711,-0.20376,-0.15629,-0.28852,0.17398,-0.17392,-0.18131,0.024808,-0.21714,0.01375,0.41676,0.020852,-0.15173,-0.20483,0.25046,0.23267,0.2671,0.12511,0.32182,-0.03472,-0.015349,0.023581,-0.3203,-0.27863,-0.043687,0.1238,-0.0081658,-0.03817,-0.076361,0.025466,0.87379,0.021306,-0.09352,0.037195,0.020171,0.30373,0.53339,-0.017067,-0.13514,0.027461,-0.026844,0.23499,0.45615,0.58534,1.5028,0.094448,-0.21165,-0.19382,0.69795,-0.053677,-0.17361,-0.043738,0.048801,-0.13526,-0.15123,-0.15096,0.027758,0.6887
210,5,0.53799,0.64373,-0.44828,0.10325,0.18741,-0.15211,0.014948,-0.04843,-0.02222,-0.03932,-0.12145,-0.29719,-0.31013,1.0468,-0.23228,0.2506,-0.06765,0.20325,-0.19147,0.050941,-0.075768,-0.07599,0.031076,-0.14537,-0.12855,-0.29209,0.0017921,-0.15871,0.13797,-0.013598,-0.075345,-0.12586,-0.20311,-0.05556,-0.16707,-0.11854,-0.014546,-0.18019,0.031701,0.046026,0.12828,-0.1959,0.039431,0.23767,0.16071,0.11971,0.23802,-0.0089609,-0.31413,0.12504,0.012162,0.091787,0.41643,-0.20717,-0.37179,-0.081572,-0.18117,-0.095923,0.084143,0.018043,-0.072249,-0.33118,-0.092931,0.47393,-0.24703,0.066852,-0.028683,0.16426,0.15627,0.23531,-0.1421,-0.023281,-0.072215,0.10794,0.26972,0.39964,0.64323,1.1021,0.22648,-0.064204,0.088363,1.1173,0.21348,-0.10452,0.032051,0.39415,-0.182,-0.013396,-0.089338,-0.13359,0.66164
210,6,0.20535,0.44369,0.082241,-0.33481,-0.01562,0.031988,0.20238,-0.1595,0.041651,-0.16655,-0.20321,-0.073256,-0.071164,0.87068,-0.1598,0.14011,0.33081,0.27826,0.37518,-0.36672,-0.11293,-0.23347,-0.26421,0.10697,0.184,-0.12353,-0.024565,0.20486,0.034224,0.28082,-0.30417,-0.14446,-0.22465,-0.17321,0.032289,0.19999,0.033057,0.19358,0.11529,-0.051351,0.03863,-4.79E-05,0.12951,0.37383,0.24139,0.16737,0.17152,0.38003,0.13082,0.098529,0.059842,0.17849,0.14251,0.25829,0.30831,0.33757,0.4825,-0.13312,-0.1652,-0.02282,0.22401,0.63666,0.59283,0.77509,-0.0027961,0.050945,0.13431,0.23122,0.42697,0.42023,-0.48091,-0.43068,-0.386,0.12701,0.23792,0.56555,0.60456,1.0964,0.19747,0.17432,-0.25969,1.0698,-0.089115,0.10966,-0.15359,0.30619,0.1769,-0.20807,0.13975,0.080285,0.84414
211,0,0.18719,0.24394,0.27478,-0.21658,0.23072,0.17787,0.053644,0.10782,-0.16113,0.093706,0.15661,-0.12135,-0.14875,1.2718,-0.094847,0.28094,0.1101,-0.26461,-0.12393,-0.20795,-0.21483,-0.19099,-0.099663,0.19728,0.18675,-0.056576,0.22542,0.0006686,-0.23883,-0.27671,-0.098115,-0.19862,-0.18803,-0.11769,0.15339,0.11004,0.065799,0.32456,-0.14081,-0.1556,0.13547,0.074989,0.33314,0.53013,-0.16364,-0.27412,0.29944,-0.38337,-0.07181,0.12003,0.11094,0.23777,0.34671,0.25881,0.19311,-0.049028,0.09198,0.20368,0.13396,0.33305,0.56743,0.15609,-0.030716,0.75085,0.1142,-0.29032,-0.06098,-0.077117,0.30156,0.26673,0.12092,-0.057104,0.072147,0.15139,0.42431,0.5207,0.43017,1.1542,0.088625,0.12006,-0.011548,0.70369,0.26556,0.053982,-0.014362,0.44287,0.081063,-0.050615,0.27031,0.15982,0.81589
211,1,0.20577,0.50607,-0.24377,0.28226,0.32072,-0.27272,-0.05413,-0.10678,-0.012967,-0.043199,-0.19157,-0.50613,-0.26379,0.83564,-0.102,0.56838,0.23652,0.064276,0.096128,0.1315,-0.022328,0.096101,-0.01043,-0.20425,-0.17223,-0.079354,0.30247,0.38351,-0.12565,0.16838,-0.15358,-0.28502,-0.18687,-0.23219,-0.1891,-0.076387,-0.25578,-0.12729,0.049526,0.19521,0.49741,0.54643,0.60124,0.80254,0.020859,-0.14014,0.32038,0.13758,0.15652,0.032361,0.015246,0.015947,0.0084726,0.034766,-0.068384,0.12889,0.11473,-0.01393,-0.035173,0.0026363,-0.037906,-0.011303,0.26563,0.36918,0.1669,0.045553,0.14709,0.16675,0.47882,0.16459,-0.15881,-0.030799,-0.15396,0.098782,0.50239,0.38158,1.2111,1.5737,1.0202,-0.10827,-0.3257,1.4466,1.1582,-0.17173,-0.29883,1.1671,-0.23115,-0.36928,0.079866,-0.099959,0.98695
211,2,0.23446,0.47278,0.36904,-0.03817,-0.29384,0.19647,-0.0077119,-0.11834,0.026412,-0.04776,-0.04742,0.25472,0.093544,0.69499,0.4114,-0.039889,-0.33785,-0.1686,0.24414,-0.069639,0.041261,0.02811,-0.0021206,0.076247,-0.17537,0.27899,0.20739,-0.37806,-0.083102,-0.084255,-0.22049,-0.061553,-0.10897,-0.066487,0.20639,-0.32368,-0.24791,-0.46165,-0.2416,0.1812,-0.036601,0.16498,0.15523,-0.032597,0.073549,0.080966,0.10623,-0.027645,-0.32577,-0.19136,-0.11668,-0.19098,-0.09098,-0.15996,-0.49398,0.5209,-0.16908,0.40519,0.24297,0.26977,0.37137,-0.17133,0.086789,-0.1327,0.46715,0.31843,0.34046,0.52314,0.30176,0.29611,0.17157,0.09361,0.16779,0.17587,0.10096,0.25287,1.2592,1.6743,1.3584,0.20777,0.41324,1.7485,0.98529,0.18412,0.37963,1.1433,0.13226,0.35825,0.29159,0.42098,0.75148
211,4,0.34632,0.24487,0.036232,0.20399,-0.0065954,0.042379,-0.17073,-0.13492,-0.33511,-0.26265,-0.29445,0.27445,-0.095982,1.1072,-0.37058,0.30789,0.020919,0.40736,-0.16547,-0.16632,-0.27115,-0.17224,-0.11282,0.13874,-0.057044,-0.30446,0.20697,-0.072575,0.27973,0.015364,-0.30229,-0.25845,-0.26252,-0.16022,0.018162,0.00011884,-0.29863,-0.11329,-0.16322,0.33356,0.50151,0.51674,0.50053,0.42006,-0.12184,-0.048605,0.49424,0.50415,-0.19352,-0.18468,-0.3224,-0.26458,-0.32362,-0.0321,-0.041865,0.083094,-0.068711,-0.019275,-0.21091,-0.17283,-0.0061105,-0.097669,0.024657,-0.031155,0.18928,-0.058619,0.15375,-0.011625,-0.12063,0.035101,0.094438,-0.049404,0.050039,0.14376,-0.26727,0.069425,0.97188,1.4206,0.75879,-0.14599,0.0041811,1.4357,0.73863,-0.32455,-0.11437,0.65529,-0.24011,-0.039117,-0.40572,-0.068166,0.71009
211,5,0.1099,0.38443,0.27377,0.29835,0.191,0.37446,-0.02423,-0.10001,-0.11896,-0.0823,-0.19553,0.14198,-0.087219,1.1624,-0.053636,-0.10778,-0.038314,-0.12055,0.075676,-0.21225,-0.27207,-0.30757,-0.1304,0.0051839,0.21782,0.0010183,-0.044627,0.040902,-0.042957,0.042324,-0.14923,-0.057914,-0.18343,-0.19695,0.08485,0.12394,0.11248,0.024123,-0.062171,-0.2042,0.16636,0.1083,0.24473,0.076863,0.14191,-0.12115,0.38772,0.38333,0.11549,0.11641,0.21091,0.26835,0.13676,-0.072847,-0.1876,0.077088,-0.05616,-0.15807,-0.046401,-0.02081,-0.04526,0.22877,-0.014192,0.33104,0.0054472,0.077959,0.15073,0.11229,-0.12526,-0.3087,0.13468,0.31366,0.23793,0.12283,-0.22114,0.1639,0.87338,1.4381,0.48286,-0.095456,-0.23871,1.298,0.48209,0.019173,-0.33389,0.65812,-0.089178,-0.37382,0.27866,-0.24322,0.20116
211,6,0.40792,0.4899,-0.032541,-0.061051,0.016115,-0.070739,0.1036,-0.091828,-0.0091903,0.041306,-0.15338,-0.085297,-0.064752,1.0988,0.28494,0.05106,0.13032,0.073584,0.3108,-0.12075,0.28111,0.21575,-0.1267,0.063694,0.034488,0.083364,-0.018265,0.11241,-0.12639,-0.0086004,-0.054999,0.24173,0.14202,-0.18332,-0.085054,-0.063363,0.32645,0.26388,0.38541,0.23814,0.12661,-0.036032,0.23729,0.37358,0.086322,0.24672,0.12554,0.39559,0.34862,0.10996,0.081357,0.14465,0.095223,-0.33113,-0.092677,0.13467,0.17296,0.11855,0.14256,0.33663,-0.2129,-0.068315,-0.26779,0.49551,0.074036,-0.040053,0.18359,0.30392,-0.15442,0.23897,-0.18432,-0.20804,-0.027232,-0.001503,0.1028,0.16503,0.58664,0.92418,0.085519,-0.24711,-0.055551,1.1427,-0.16804,-0.23801,-0.18952,0.065527,-0.24486,0.01226,0.035769,0.41004,0.27257
214,0,0.51489,0.52692,0.34339,0.052435,0.23542,0.092971,0.19744,-0.022665,0.16769,0.10458,-0.029969,-0.024319,0.16969,0.60299,0.36875,-0.068673,0.18941,0.023657,0.36187,-0.024591,0.25077,0.13866,0.22871,0.07188,0.18108,0.30696,0.1067,0.1685,0.13522,0.27723,0.044548,0.10401,0.098749,0.16218,0.01077,0.070097,-0.26365,-0.03051,0.27226,0.43546,0.17623,0.46701,0.46519,0.44243,0.38756,0.43177,0.27493,-0.088044,-0.048506,-0.076636,-0.18918,-0.22182,-0.18181,0.028124,0.017645,-0.040191,-0.018977,0.020057,-0.01607,-0.0048162,-0.22395,0.030042,0.22897,0.64913,0.0040133,0.088456,0.16619,-0.096756,0.238,0.022005,-0.096484,0.23096,0.1056,0.16129,0.51663,0.54685,0.68181,1.0865,0.52499,0.12356,-0.012097,1.3677,0.65774,0.079996,0.11767,0.83921,0.20932,0.10072,0.27072,0.20342,1.107
214,1,0.1201,0.16143,0.083529,-0.038492,0.11833,0.22298,-0.082308,0.041738,0.29903,0.15028,-0.0079836,-0.045592,0.1273,0.76352,-0.021099,0.18166,0.40863,0.012023,0.077508,0.095165,-0.16428,-0.051068,0.1514,0.13797,0.065049,0.079443,0.2667,0.62101,-0.063772,-0.071497,0.023035,-0.04525,-0.018859,0.22108,0.26987,-0.063356,0.3512,-0.037158,0.23061,0.11351,0.2797,0.286,0.28073,0.18803,-0.022158,0.092676,0.1507,0.091867,0.12821,0.053161,-0.2477,-0.016486,0.069702,-0.073561,0.078282,-0.25271,-0.11938,-0.12259,-0.0064891,-0.17235,0.2606,0.361,-0.064548,0.57092,0.19691,0.38482,0.2732,-0.17768,-0.61294,-0.11875,0.27013,0.14512,0.22254,-0.17533,-0.47465,-0.020136,0.58315,1.2814,0.25905,-0.16832,0.25513,0.98085,0.26024,0.00073436,0.068924,0.22056,-0.2141,0.13886,0.33137,0.37857,0.13833
214,2,0.27497,0.4872,-0.060055,0.37143,0.30519,-0.013715,-0.23349,-0.03017,0.085108,-0.0043832,0.013998,-0.16726,-0.19724,1.0548,0.16727,-0.26032,0.47451,-0.17284,-0.20271,0.14546,-0.018951,0.22854,0.013442,0.10881,0.021413,0.024973,-0.25745,0.40779,-0.26825,-0.29653,0.1295,0.032352,0.15015,-0.067303,-0.17446,-0.28819,0.065657,0.15601,0.18176,0.29817,0.42835,0.14343,0.51339,0.44651,0.30531,0.31688,-0.19368,0.25015,0.03822,0.055092,0.10432,0.059862,0.070644,-0.12077,-0.1039,0.17147,0.10778,0.18793,0.011435,0.25864,0.091854,0.24076,0.2478,1.1212,0.18543,0.11186,0.21514,0.31232,0.47632,0.55878,0.32317,0.24085,0.3108,0.34728,0.40454,0.5484,0.89847,1.482,0.74181,0.13841,0.13532,1.0098,0.72621,0.15136,0.056012,0.9593,0.349,0.30474,0.64866,0.55722,0.88607
214,4,0.5484,0.87309,-0.11421,0.4711,0.49706,-0.10588,0.027775,0.13753,-0.003357,0.075694,-0.088484,-0.27572,-0.17736,0.79585,-0.076113,0.19755,0.74777,0.1813,-0.10566,0.19578,0.089833,0.18926,0.0094003,-0.061832,-0.13095,-0.093658,0.60803,0.5102,0.013844,-0.17088,0.17456,0.021871,0.054024,0.028969,-0.05978,-0.064148,-0.11582,-0.20055,-0.26757,-0.12335,0.30242,0.39273,0.42491,0.75256,0.46899,0.65127,0.30957,0.24434,0.209,-0.12459,-0.12445,-0.24707,-0.38677,-0.075627,0.10173,0.21446,-0.017735,0.25374,0.17565,0.34725,-0.080159,-0.17966,-0.28856,0.26226,-0.05186,0.079089,-0.091077,-0.12312,0.50945,0.30876,-0.16477,-0.087722,-0.20382,-0.31114,0.019589,0.21048,0.95695,1.1634,0.51361,0.14622,0.084815,1.309,0.53228,0.31927,0.41958,0.66315,0.14333,0.15688,0.53092,0.42517,0.77267
214,5,0.23968,0.83041,0.22651,0.80464,0.40332,0.16283,0.4136,-0.08978,0.045779,0.13302,-0.045659,-0.36031,-0.2598,0.67295,-0.24228,-0.041786,0.089552,-0.021162,0.13003,-0.30373,-0.3441,-0.20006,-0.2457,-0.15128,-0.29999,0.014192,0.51934,0.45795,0.20737,0.27604,-0.17096,-0.039897,0.052101,0.010853,-0.18165,-0.30481,0.2151,0.23967,0.038667,0.082239,0.34863,0.38404,0.42295,0.25679,-0.10713,-0.10697,0.52896,0.20071,0.1827,-0.073501,0.13963,0.069998,0.015744,-0.1933,-0.092017,0.12756,0.2395,0.091177,0.1212,0.17473,-0.025211,0.012644,-0.41375,0.61402,-0.12416,-0.016459,-0.053382,-0.17721,0.44315,0.031223,-0.25041,-0.34887,-0.2495,-0.17087,-0.084023,0.020592,1.0281,1.4029,0.65757,0.085527,0.032602,1.3351,0.77503,0.22614,0.018132,0.69921,0.111,-0.12627,0.0021567,0.075313,0.13572
214,6,0.5599,1.1923,0.12893,0.18416,0.43271,-0.03909,-0.19036,-0.15142,0.078912,0.14645,0.11394,0.077275,-0.21162,0.88095,0.24084,0.19421,0.13514,-0.24659,-0.27522,-0.24861,-0.053071,-0.010867,-0.0029615,0.099908,0.024393,0.2861,0.17677,0.50322,-0.092558,-0.20258,-0.30571,0.024096,0.029229,0.093726,0.17249,-0.061854,-0.038498,0.26219,-0.019397,-0.024776,0.35096,0.74241,0.68691,0.73281,0.11194,0.18482,0.15944,0.10352,0.12403,0.043459,-0.06794,0.014256,-0.10916,-0.027383,0.079892,0.34375,0.20066,-0.18841,0.050162,0.011197,0.093517,0.12281,0.12563,0.66925,0.0044431,0.12235,0.067096,0.0087961,0.17912,0.32202,-0.12942,0.073898,-0.10762,-0.022962,0.15816,0.53251,0.71632,1.1488,0.67119,0.071187,0.054122,1.3561,0.82249,0.090338,0.15804,1.049,0.1792,0.10818,0.39063,0.29896,0.71725
216,0,0.30439,0.40095,-0.18322,0.057284,0.5694,-0.12672,-0.12508,-0.1304,0.015257,-0.024131,0.033729,0.0026449,0.13913,0.91266,0.27784,-0.32213,-0.016358,-0.036756,0.16953,-0.11623,-0.11372,-0.13685,0.25748,-0.11178,-0.15368,0.17182,-0.14059,0.20463,-0.059928,0.15437,-0.094089,-0.12795,-0.064792,0.045479,-0.22943,-0.073607,-0.1339,-0.067102,0.15334,0.30709,-0.073496,-0.10465,0.037204,0.47805,-0.08478,-0.35622,0.42213,0.20445,-0.18646,0.23585,0.45551,0.42417,0.035617,-0.28612,0.15744,-0.21521,-0.10241,-0.08694,0.30602,0.18006,-0.046003,-0.39787,0.1265,0.21942,0.0034523,-0.11305,-0.13673,0.099656,0.048374,-0.13992,-0.19637,-0.30483,-0.2079,0.20715,0.14773,-0.19141,0.16653,0.71425,-0.054551,-0.019584,0.20321,0.76661,-0.09279,-0.032591,0.11018,0.20476,-0.016953,0.0088762,-0.075008,-0.56017,0.19574
216,1,0.61813,0.65879,-0.31864,0.36372,0.42024,-0.27363,-0.3313,-0.056458,-0.057309,-0.065696,0.18468,-0.53613,-0.39269,1.2871,-0.27679,0.23014,0.56033,-0.056582,-0.07819,0.20502,0.32543,0.29716,0.41404,-0.13156,-0.26851,-0.20598,0.22902,0.36392,-0.066014,-0.13056,0.33047,0.39219,0.35924,0.45995,-0.14744,-0.095661,-0.35484,-0.3146,0.16646,0.30472,0.24123,-0.035462,0.27565,-0.040103,0.42629,0.33595,0.40041,0.058089,0.023554,-0.13376,-0.099551,-0.22749,0.24215,-0.39337,-0.18611,-0.19207,-0.14947,-0.19477,-0.088126,-0.083724,0.16238,-0.19059,-0.41087,1.0818,0.14361,0.18406,0.079986,0.3076,0.31881,0.23929,-0.013676,0.0081517,-0.039172,0.088168,0.48217,0.34443,0.52055,1.24,0.24054,0.19739,0.049246,0.86533,0.35792,0.2277,0.098779,0.3604,0.34467,0.10178,0.16576,-0.11817,0.65045
216,2,1.2103,1.0983,0.26767,0.37439,0.98628,-0.33133,-0.36558,0.062437,0.15539,0.084976,0.16942,-0.20009,-0.14773,1.4207,0.43543,0.1524,1.0766,-0.31789,-0.35871,0.20811,0.15476,0.22287,0.36376,-0.087616,-0.13891,0.46668,0.097901,0.71915,-0.24478,-0.25467,0.21112,0.27601,0.33545,0.41665,-0.029982,-0.087935,-0.21926,0.297,-0.12535,-0.076983,0.41109,0.50989,0.54819,0.80673,0.35483,0.37159,0.18918,0.087211,0.031945,-0.25375,-0.14795,-0.24933,-0.22862,-0.27099,-0.06868,-0.18562,-0.247,0.26944,0.10698,0.19931,0.25425,-0.042026,-0.11441,1.2132,0.055373,-0.16765,0.050087,0.00064595,0.24368,0.287,-0.017135,-0.22109,-0.05012,-0.10366,0.1621,0.25726,0.71698,0.95833,0.69032,0.33896,0.15727,1.2624,0.65795,0.50211,0.39813,0.87919,0.66145,0.43146,0.58729,0.43217,1.2842
216,4,0.39462,0.63693,-0.36052,-0.15007,0.21507,-0.075169,-0.084855,0.013739,0.044305,0.073757,-0.29917,-0.0050156,0.075955,1.0634,-0.60305,-0.055103,0.084689,0.1441,0.21861,0.064913,0.047944,0.17314,-0.025258,-0.10056,-0.088008,-0.53706,-0.14338,0.15607,0.24912,0.28932,0.050773,0.02024,0.13496,-0.062214,0.0066916,0.033386,-0.064802,0.014543,0.12791,0.008104,-0.0067583,0.1373,0.058195,0.2045,0.14791,-0.022213,0.65655,-0.14087,-0.18118,0.20903,-0.17524,-0.16856,0.17986,0.26051,0.013921,0.10428,0.1074,0.030658,0.088182,-0.051555,0.12553,0.19714,0.033197,1.1014,0.1907,0.21272,0.27051,0.056435,-0.10805,0.11264,0.27598,0.17262,0.37158,0.11498,-0.014476,0.21419,0.1668,0.73136,0.071679,-0.062593,-0.002688,0.95774,0.29407,-0.20337,-0.073809,0.29051,-0.12897,-0.087292,0.13393,-0.16288,0.14329
216,5,0.39915,0.59075,-0.33552,0.051371,0.1173,-0.088783,0.09042,-0.059563,-0.16472,-0.10558,-0.071463,-0.0011288,-0.081832,1.2299,-0.38197,-0.16527,0.24392,-0.32772,-0.18974,-0.037608,-0.18526,-0.22372,-0.2884,-0.18488,-0.24238,-0.34593,-0.30848,0.088638,-0.21098,-0.036435,-0.14807,-0.1066,-0.22579,-0.16887,-0.059023,-0.095487,0.16791,-0.14999,0.14349,0.18784,-0.068078,0.30321,0.1057,0.51107,0.16845,0.17721,0.6969,-0.051508,-0.18142,0.13654,0.19067,0.29797,0.38028,-0.080228,-0.21856,-0.42873,-0.46555,0.12541,0.070911,0.14555,0.065958,-0.202,-0.29955,0.69168,-0.10879,0.20063,0.18627,0.19261,0.34568,0.1759,-0.24669,0.023545,-0.081271,0.32515,0.56543,0.53249,0.33595,0.95004,-0.024536,-0.29842,-0.25069,0.87729,0.40797,0.038129,-0.017783,0.26358,-0.19152,-0.23682,0.14068,0.078068,1.1003
